,,,insample,outOfSample,PnL,PPN
ADA,5e-05,2022-08-11,0.07652483671834986,0.08618925789941301,539.5122652505446,0.00016150453041182452
ADA,5e-05,2022-08-12,0.07543503527028184,0.04309739030038828,418.6465607621781,0.00014237651541621288
ADA,5e-05,2022-08-13,0.07422211279919222,0.13111987564603744,597.880622527388,0.0002449730155362118
ADA,5e-05,2022-08-14,0.07684573328259647,0.18131091762521134,745.5028349804105,0.0002911272651480088
ADA,5e-05,2022-08-15,0.09758683963105774,0.060076362299567254,391.08012008618465,0.00014590412682192018
ADA,5e-05,2022-08-16,0.0956243829681116,0.08772333718554448,474.1895178591338,0.0001559590670080077
ADA,5e-05,2022-08-17,0.0980441199193669,0.19574978200602822,750.5136138961377,0.00027584800963586023
ADA,5e-05,2022-08-18,0.10997778242531475,0.0958507434904935,313.3786049191156,0.00011868992804357856
ADA,5e-05,2022-08-19,0.10916461037640324,0.0773883699218787,268.5136837792723,0.00010654169677610907
ADA,5e-05,2022-08-20,0.10047205810769988,0.12723595486200667,644.7367064894105,0.0002120394726507131
ADA,5e-05,2022-08-21,0.10555956217094287,0.1194645512344289,674.2023838218659,0.00020181626311861596
ADA,5e-05,2022-08-22,0.10963140728047893,0.14417116027498522,823.3836361427183,0.00027438590375985806
ADA,0.0001,2022-08-08,0.0752602212115655,0.07208002231021604,438.8292425325957,0.00013885073125676365
ADA,0.0001,2022-08-09,0.07430478261148166,0.09456695538029802,95.95415173669797,3.7775798028362986e-05
ADA,0.0001,2022-08-10,0.07085344173775776,0.11112667493879769,674.3115474568517,0.00023246716971031425
ADA,0.0001,2022-08-11,0.0751152829436551,0.08797323730890161,484.2074665135443,0.0001669402182115258
ADA,0.0001,2022-08-12,0.07543503527028184,0.04309739030038828,418.6465607621781,0.00014237651541621288
ADA,0.0001,2022-08-13,0.07279876288035336,0.13250095340911772,575.5893791870348,0.00020406805665992552
ADA,0.0001,2022-08-14,0.0755888908734782,0.18179890624037287,737.8772322719096,0.00026535303392433905
ADA,0.0001,2022-08-15,0.09758683963105774,0.060076362299567254,391.08012008618465,0.00014590412682192018
ADA,0.0001,2022-08-16,0.0956243829681116,0.08772333718554448,474.1895178591338,0.0001559590670080077
ADA,0.0001,2022-08-17,0.0980441199193669,0.19574978200602822,750.5136138961377,0.00027584800963586023
ADA,0.0001,2022-08-18,0.10997778242531475,0.0958507434904935,313.3786049191156,0.00011868992804357856
ADA,0.0001,2022-08-19,0.10916461037640324,0.0773883699218787,268.5136837792723,0.00010654169677610907
ADA,0.0001,2022-08-20,0.09819948153932867,0.12832390595313525,572.1097803821051,0.00018940444379051812
ADA,0.0001,2022-08-21,0.10307404045926405,0.12326640121726673,708.1766866391126,0.0002046334595357697
ADA,0.0001,2022-08-22,0.10742907867877483,0.1597505979492081,849.0121664435591,0.00028482226472333386
ADA,0.0002,2022-08-08,0.0752602212115655,0.07208002231021604,438.8292425325957,0.00013885073125676365
ADA,0.0002,2022-08-09,0.07430478261148166,0.09456695538029802,95.95415173669797,3.7775798028362986e-05
ADA,0.0002,2022-08-10,0.07085344173775776,0.11112667493879769,674.3115474568517,0.00023246716971031425
ADA,0.0002,2022-08-11,0.0751152829436551,0.08797323730890161,484.2074665135443,0.0001669402182115258
ADA,0.0002,2022-08-12,0.07543503527028184,0.04309739030038828,418.6465607621781,0.00014237651541621288
ADA,0.0002,2022-08-13,0.07279876288035336,0.13250095340911772,575.5893791870348,0.00020406805665992552
ADA,0.0002,2022-08-14,0.0755888908734782,0.18179890624037287,737.8772322719096,0.00026535303392433905
ADA,0.0002,2022-08-15,0.09758683963105774,0.060076362299567254,391.08012008618465,0.00014590412682192018
ADA,0.0002,2022-08-16,0.0956243829681116,0.08772333718554448,474.1895178591338,0.0001559590670080077
ADA,0.0002,2022-08-17,0.0980441199193669,0.19574978200602822,750.5136138961377,0.00027584800963586023
ADA,0.0002,2022-08-18,0.10997778242531475,0.0958507434904935,313.3786049191156,0.00011868992804357856
ADA,0.0002,2022-08-19,0.10916461037640324,0.0773883699218787,268.5136837792723,0.00010654169677610907
ADA,0.0002,2022-08-20,0.09819948153932867,0.12832390595313525,572.1097803821051,0.00018940444379051812
ADA,0.0002,2022-08-21,0.10307404045926405,0.12326640121726673,708.1766866391126,0.0002046334595357697
ADA,0.0002,2022-08-22,0.10742907867877483,0.1597505979492081,849.0121664435591,0.00028482226472333386
ADA,0.0005,2022-08-08,0.0,0.0,0.0,
ADA,0.0005,2022-08-09,0.0,0.0,0.0,
ADA,0.0005,2022-08-10,0.0,0.0,0.0,
ADA,0.0005,2022-08-11,0.0,0.0,0.0,
ADA,0.0005,2022-08-12,0.0,0.0,0.0,
ADA,0.0005,2022-08-13,0.0,0.0,0.0,
ADA,0.0005,2022-08-14,0.0,0.0,0.0,
ADA,0.0005,2022-08-15,0.0,0.0,0.0,
ADA,0.0005,2022-08-16,0.0,0.0,0.0,
ADA,0.0005,2022-08-17,0.0,0.0,0.0,
ADA,0.0005,2022-08-18,0.0,0.0,0.0,
ADA,0.0005,2022-08-19,0.0,0.0,0.0,
ADA,0.0005,2022-08-20,0.0,0.0,0.0,
ADA,0.0005,2022-08-21,0.0,0.0,0.0,
ADA,0.0005,2022-08-22,0.0,0.0,0.0,
ADA,0.001,2022-08-08,0.0,0.0,0.0,
ADA,0.001,2022-08-09,0.0,0.0,0.0,
ADA,0.001,2022-08-10,0.0,0.0,0.0,
ADA,0.001,2022-08-11,0.0,0.0,0.0,
ADA,0.001,2022-08-12,0.0,0.0,0.0,
ADA,0.001,2022-08-13,0.0,0.0,0.0,
ADA,0.001,2022-08-14,0.0,0.0,0.0,
ADA,0.001,2022-08-15,0.0,0.0,0.0,
ADA,0.001,2022-08-16,0.0,0.0,0.0,
ADA,0.001,2022-08-17,0.0,0.0,0.0,
ADA,0.001,2022-08-18,0.0,0.0,0.0,
ADA,0.001,2022-08-19,0.0,0.0,0.0,
ADA,0.001,2022-08-20,0.0,0.0,0.0,
ADA,0.001,2022-08-21,0.0,0.0,0.0,
ADA,0.001,2022-08-22,0.0,0.0,0.0,
SOL,0.0,2022-08-08,0.029550022914913487,0.0471542884028755,330.32329953088913,0.00010936661363914348
SOL,0.0,2022-08-09,0.030364665916475575,0.0633138773369114,196.33290377172318,5.5146650749901174e-05
SOL,0.0,2022-08-10,0.030633192647252727,0.03437141092654894,834.00201552993,0.00024098295816679492
SOL,0.0,2022-08-11,0.032924324037558295,0.058821480391672454,263.8024080296808,0.00012560441584872416
SOL,0.0,2022-08-12,0.038766321935150394,0.09512190082055483,612.6608147560308,0.00022685993576405564
SOL,0.0,2022-08-13,0.04144137534556347,0.11103909590963534,852.5190175115272,0.000311041550611093
SOL,0.0,2022-08-14,0.048238706351620975,0.08648219314969674,604.9749615949085,0.0003251495990476946
SOL,0.0,2022-08-15,0.06189117624688256,0.03246216627030363,229.1671480644908,7.53782479757816e-05
SOL,0.0,2022-08-16,0.06337954166821191,0.13840198974359397,997.8530804838559,0.0003281334380006372
SOL,0.0,2022-08-17,0.07048004377582218,0.10045475532860249,441.3307209346851,0.00016588628203843603
SOL,0.0,2022-08-18,0.07766410528145351,0.04170053600682755,65.91329460712502,2.5949442596011932e-05
SOL,0.0,2022-08-19,0.07601778870001752,0.032966851517875595,13.442762104698414,5.2510513734625004e-06
SOL,0.0,2022-08-20,0.06945041541358798,0.06892450990297161,499.58592013640504,0.00020639785399776916
SOL,0.0,2022-08-21,0.0704552290040471,0.05803353206396189,678.7839441394583,0.00022621013211125986
SOL,0.0,2022-08-22,0.0710431183588559,0.08091448984391325,682.9904018260502,0.0002147307367276378
SOL,1e-07,2022-08-08,0.029550022914913487,0.0471542884028755,330.32329953088913,0.00010936661363914348
SOL,1e-07,2022-08-09,0.030364665916475575,0.0633138773369114,196.33290377172318,5.5146650749901174e-05
SOL,1e-07,2022-08-10,0.030633192647252727,0.03437141092654894,834.00201552993,0.00024098295816679492
SOL,1e-07,2022-08-11,0.032924324037558295,0.058821480391672454,263.8024080296808,0.00012560441584872416
SOL,1e-07,2022-08-12,0.038766321935150394,0.09512190082055483,612.6608147560308,0.00022685993576405564
SOL,1e-07,2022-08-13,0.041435201756262474,0.1124908633241749,850.0770894751464,0.0003124306982707712
SOL,1e-07,2022-08-14,0.048238706351620975,0.08648219314969674,604.9749615949085,0.0003251495990476946
SOL,1e-07,2022-08-15,0.06187983118955476,0.03177844905649907,233.4263067955622,7.578201859702584e-05
SOL,1e-07,2022-08-16,0.06337954166821191,0.13840198974359397,997.8530804838559,0.0003281334380006372
SOL,1e-07,2022-08-17,0.07048004377582218,0.10045475532860249,441.3307209346851,0.00016588628203843603
SOL,1e-07,2022-08-18,0.07766410528145351,0.04170053600682755,65.91329460712502,2.5949442596011932e-05
SOL,1e-07,2022-08-19,0.07601778870001752,0.032966851517875595,13.442762104698414,5.2510513734625004e-06
SOL,1e-07,2022-08-20,0.06945041541358798,0.06892450990297161,499.58592013640504,0.00020639785399776916
SOL,1e-07,2022-08-21,0.0704552290040471,0.05803353206396189,678.7839441394583,0.00022621013211125986
SOL,1e-07,2022-08-22,0.0710431183588559,0.08091448984391325,682.9904018260502,0.0002147307367276378
SOL,2e-07,2022-08-08,0.029550022914913487,0.0471542884028755,330.32329953088913,0.00010936661363914348
SOL,2e-07,2022-08-09,0.030364665916475575,0.0633138773369114,196.33290377172318,5.5146650749901174e-05
SOL,2e-07,2022-08-10,0.030633192647252727,0.03437141092654894,834.00201552993,0.00024098295816679492
SOL,2e-07,2022-08-11,0.032924324037558295,0.058821480391672454,263.8024080296808,0.00012560441584872416
SOL,2e-07,2022-08-12,0.038766321935150394,0.09512190082055483,612.6608147560308,0.00022685993576405564
SOL,2e-07,2022-08-13,0.041435201756262474,0.1124908633241749,850.0770894751464,0.0003124306982707712
SOL,2e-07,2022-08-14,0.048238706351620975,0.08648219314969674,604.9749615949085,0.0003251495990476946
SOL,2e-07,2022-08-15,0.06189117624688256,0.03246216627030363,229.1671480644908,7.53782479757816e-05
SOL,2e-07,2022-08-16,0.06337954166821191,0.13840198974359397,997.8530804838559,0.0003281334380006372
SOL,2e-07,2022-08-17,0.07048004377582218,0.10045475532860249,441.3307209346851,0.00016588628203843603
SOL,2e-07,2022-08-18,0.07766410528145351,0.04170053600682755,65.91329460712502,2.5949442596011932e-05
SOL,2e-07,2022-08-19,0.07601778870001752,0.032966851517875595,13.442762104698414,5.2510513734625004e-06
SOL,2e-07,2022-08-20,0.06945041541358798,0.06892450990297161,499.58592013640504,0.00020639785399776916
SOL,2e-07,2022-08-21,0.0704552290040471,0.05803353206396189,678.7839441394583,0.00022621013211125986
SOL,2e-07,2022-08-22,0.0710431183588559,0.08091448984391325,682.9904018260502,0.0002147307367276378
SOL,5e-07,2022-08-08,0.029550022914913487,0.0471542884028755,330.32329953088913,0.00010936661363914348
SOL,5e-07,2022-08-09,0.030364665916475575,0.0633138773369114,196.33290377172318,5.5146650749901174e-05
SOL,5e-07,2022-08-10,0.030627303596317823,0.033969687633596535,853.2636994301735,0.0002479802636258856
SOL,5e-07,2022-08-11,0.03292406819285143,0.058815681963692246,263.8024080296808,0.00012560441584872416
SOL,5e-07,2022-08-12,0.038766321935150394,0.09512190082055483,612.6608147560308,0.00022685993576405564
SOL,5e-07,2022-08-13,0.041435201756262474,0.1124908633241749,850.0770894751464,0.0003124306982707712
SOL,5e-07,2022-08-14,0.048238706351620975,0.08648219314969674,604.9749615949085,0.0003251495990476946
SOL,5e-07,2022-08-15,0.06187983118955476,0.03177844905649907,233.4263067955622,7.578201859702584e-05
SOL,5e-07,2022-08-16,0.06337954166821191,0.13840198974359397,997.8530804838559,0.0003281334380006372
SOL,5e-07,2022-08-17,0.07040881597456483,0.09807808090236703,449.8408700252321,0.00016535532589763495
SOL,5e-07,2022-08-18,0.07766410528145351,0.04170053600682755,65.91329460712502,2.5949442596011932e-05
SOL,5e-07,2022-08-19,0.07601778870001752,0.032966851517875595,13.442762104698414,5.2510513734625004e-06
SOL,5e-07,2022-08-20,0.06945041541358798,0.06892450990297161,499.58592013640504,0.00020639785399776916
SOL,5e-07,2022-08-21,0.0704552290040471,0.05803353206396189,678.7839441394583,0.00022621013211125986
SOL,5e-07,2022-08-22,0.0710431183588559,0.08091448984391325,682.9904018260502,0.0002147307367276378
SOL,1e-06,2022-08-08,0.029550022914913487,0.0471542884028755,330.32329953088913,0.00010936661363914348
SOL,1e-06,2022-08-09,0.030364665916475575,0.0633138773369114,196.33290377172318,5.5146650749901174e-05
SOL,1e-06,2022-08-10,0.030627303596317823,0.033969687633596535,853.2636994301735,0.0002479802636258856
SOL,1e-06,2022-08-11,0.032920329214376154,0.05871761908957018,258.74320965349915,0.00012089342490687512
SOL,1e-06,2022-08-12,0.038766321935150394,0.09512190082055483,612.6608147560308,0.00022685993576405564
SOL,1e-06,2022-08-13,0.041435201756262474,0.1124908633241749,850.0770894751464,0.0003124306982707712
SOL,1e-06,2022-08-14,0.048191288028217816,0.08686877689168371,646.8691772770585,0.000340341589890954
SOL,1e-06,2022-08-15,0.06187983118955476,0.03177844905649907,233.4263067955622,7.578201859702584e-05
SOL,1e-06,2022-08-16,0.0632554547565164,0.13992788739193796,1005.376284606917,0.000297360155549864
SOL,1e-06,2022-08-17,0.07040881597456483,0.09807808090236703,449.8408700252321,0.00016535532589763495
SOL,1e-06,2022-08-18,0.07766410528145351,0.04170053600682755,65.91329460712502,2.5949442596011932e-05
SOL,1e-06,2022-08-19,0.07601778870001752,0.032966851517875595,13.442762104698414,5.2510513734625004e-06
SOL,1e-06,2022-08-20,0.06945041541358798,0.06892450990297161,499.58592013640504,0.00020639785399776916
SOL,1e-06,2022-08-21,0.0704552290040471,0.05803353206396189,678.7839441394583,0.00022621013211125986
SOL,1e-06,2022-08-22,0.0710431183588559,0.08091448984391325,682.9904018260502,0.0002147307367276378
SOL,2e-06,2022-08-08,0.02943440898752836,0.047266923053677856,374.80904446230977,0.00012327724968228698
SOL,2e-06,2022-08-09,0.030364665916475575,0.0633138773369114,196.33290377172318,5.5146650749901174e-05
SOL,2e-06,2022-08-10,0.030627303596317823,0.033969687633596535,853.2636994301735,0.0002479802636258856
SOL,2e-06,2022-08-11,0.032920329214376154,0.05871761908957018,258.74320965349915,0.00012089342490687512
SOL,2e-06,2022-08-12,0.038766321935150394,0.09512190082055483,612.6608147560308,0.00022685993576405564
SOL,2e-06,2022-08-13,0.04138820543297417,0.11161454986094854,849.7878523895087,0.0003077993797882578
SOL,2e-06,2022-08-14,0.048191288028217816,0.08686877689168371,646.8691772770585,0.000340341589890954
SOL,2e-06,2022-08-15,0.06187983118955476,0.03177844905649907,233.4263067955622,7.578201859702584e-05
SOL,2e-06,2022-08-16,0.0632554547565164,0.13992788739193796,1005.376284606917,0.000297360155549864
SOL,2e-06,2022-08-17,0.07040881597456483,0.09807808090236703,449.8408700252321,0.00016535532589763495
SOL,2e-06,2022-08-18,0.07766410528145351,0.04170053600682755,65.91329460712502,2.5949442596011932e-05
SOL,2e-06,2022-08-19,0.07601778870001752,0.032966851517875595,13.442762104698414,5.2510513734625004e-06
SOL,2e-06,2022-08-20,0.06945041541358798,0.06892450990297161,499.58592013640504,0.00020639785399776916
SOL,2e-06,2022-08-21,0.0704552290040471,0.05803353206396189,678.7839441394583,0.00022621013211125986
SOL,2e-06,2022-08-22,0.0710431183588559,0.08091448984391325,682.9904018260502,0.0002147307367276378
SOL,5e-06,2022-08-08,0.029398301532920668,0.045186684180200776,428.160759885291,0.00014864483194482376
SOL,5e-06,2022-08-09,0.030113286529313887,0.06691327588720275,234.2664127122285,7.013472529991795e-05
SOL,5e-06,2022-08-10,0.030627303596317823,0.033969687633596535,853.2636994301735,0.0002479802636258856
SOL,5e-06,2022-08-11,0.03292406592376973,0.058813471248494675,263.8024080296808,0.00012560441584872416
SOL,5e-06,2022-08-12,0.038455152500491585,0.09608695041670334,604.716265819325,0.00021139455667566347
SOL,5e-06,2022-08-13,0.04138820543297417,0.11161454986094854,849.7878523895087,0.0003077993797882578
SOL,5e-06,2022-08-14,0.048191288028217816,0.08686877689168371,646.8691772770585,0.000340341589890954
SOL,5e-06,2022-08-15,0.06187983118955476,0.03177844905649907,233.4263067955622,7.578201859702584e-05
SOL,5e-06,2022-08-16,0.0632554547565164,0.13992788739193796,1005.376284606917,0.000297360155549864
SOL,5e-06,2022-08-17,0.07040881597456483,0.09807808090236703,449.8408700252321,0.00016535532589763495
SOL,5e-06,2022-08-18,0.07725214994820118,0.038681326697700635,-49.85620109607125,-1.6730548730762825e-05
SOL,5e-06,2022-08-19,0.07541010487456024,0.029695948155024854,26.12087427634524,9.67430428705898e-06
SOL,5e-06,2022-08-20,0.06945041541358798,0.06892450990297161,499.58592013640504,0.00020639785399776916
SOL,5e-06,2022-08-21,0.06963386134288596,0.05823250180000106,684.3600442693909,0.00020733883328977635
SOL,5e-06,2022-08-22,0.0710431183588559,0.08091448984391325,682.9904018260502,0.0002147307367276378
SOL,1e-05,2022-08-08,0.029398301532920668,0.045186684180200776,428.160759885291,0.00014864483194482376
SOL,1e-05,2022-08-09,0.030113286529313887,0.06691327588720275,234.2664127122285,7.013472529991795e-05
SOL,1e-05,2022-08-10,0.030627303596317823,0.033969687633596535,853.2636994301735,0.0002479802636258856
SOL,1e-05,2022-08-11,0.03292406592376973,0.058813471248494675,263.8024080296808,0.00012560441584872416
SOL,1e-05,2022-08-12,0.038455152500491585,0.09608695041670334,604.716265819325,0.00021139455667566347
SOL,1e-05,2022-08-13,0.04138820543297417,0.11161454986094854,849.7878523895087,0.0003077993797882578
SOL,1e-05,2022-08-14,0.04813385014906424,0.08547028693402803,601.2546942488007,0.00032315075179695305
SOL,1e-05,2022-08-15,0.06187983118955476,0.03177844905649907,233.4263067955622,7.578201859702584e-05
SOL,1e-05,2022-08-16,0.0631442420237035,0.139816648582623,992.6019214221882,0.00030626479086491104
SOL,1e-05,2022-08-17,0.07029566143723254,0.09980446609564542,449.8408700252321,0.00016535532589763495
SOL,1e-05,2022-08-18,0.07725214994820118,0.038681326697700635,-49.85620109607125,-1.6730548730762825e-05
SOL,1e-05,2022-08-19,0.07540162596861577,0.029295138107866103,12.870607275405899,4.697279860788886e-06
SOL,1e-05,2022-08-20,0.06855754663754465,0.06805487948706523,475.51007587280367,0.0001584782392910714
SOL,1e-05,2022-08-21,0.0694775484855934,0.05740024430189827,599.0308011486301,0.00020651968603298374
SOL,1e-05,2022-08-22,0.07004678033770662,0.08097244074213461,706.9079887450081,0.0002279828470481074
SOL,2e-05,2022-08-08,0.02935511230757415,0.0452488462715509,397.794278942597,0.00013715162786540842
SOL,2e-05,2022-08-09,0.02983780011281234,0.07559055052530017,199.14804041510692,6.914384394238856e-05
SOL,2e-05,2022-08-10,0.030575649247178815,0.03463486176347075,853.2636994301735,0.0002479802636258856
SOL,2e-05,2022-08-11,0.03292406592376973,0.058813471248494675,263.8024080296808,0.00012560441584872416
SOL,2e-05,2022-08-12,0.03840872108949278,0.0978846781076117,577.4299211845979,0.00018386106824918786
SOL,2e-05,2022-08-13,0.04136366822073545,0.11340950688648699,879.074031035596,0.00030514089916504626
SOL,2e-05,2022-08-14,0.04813385014906424,0.08547028693402803,601.2546942488007,0.00032315075179695305
SOL,2e-05,2022-08-15,0.06168164808857313,0.03255235407117807,218.75341521725989,7.389771954011273e-05
SOL,2e-05,2022-08-16,0.0631442420237035,0.139816648582623,992.6019214221882,0.00030626479086491104
SOL,2e-05,2022-08-17,0.07029566143723254,0.09980446609564542,449.8408700252321,0.00016535532589763495
SOL,2e-05,2022-08-18,0.07725214994820118,0.038681326697700635,-49.85620109607125,-1.6730548730762825e-05
SOL,2e-05,2022-08-19,0.07540162596861577,0.029295138107866103,12.870607275405899,4.697279860788886e-06
SOL,2e-05,2022-08-20,0.06807025552545265,0.06803959135891535,466.2854380679593,0.00015857533901242893
SOL,2e-05,2022-08-21,0.06937102920333249,0.05799001450162811,650.8001932606721,0.0002154503238901478
SOL,2e-05,2022-08-22,0.06966762989047626,0.08448202038594188,685.0418338552233,0.00023946775818986144
SOL,5e-05,2022-08-08,0.029033691062139155,0.0443065982510773,374.8942535269417,0.0001249491369378402
SOL,5e-05,2022-08-09,0.02939494520163899,0.07808740641779754,202.6539530487992,8.105501077218072e-05
SOL,5e-05,2022-08-10,0.030349485869216486,0.03244502476111499,867.5884867116602,0.00025661711498733844
SOL,5e-05,2022-08-11,0.03285331388138679,0.058633720458238336,268.99374489060324,0.00012451863433187297
SOL,5e-05,2022-08-12,0.037753064443122875,0.09491108013652327,570.9089628391473,0.00019414902089217467
SOL,5e-05,2022-08-13,0.04136366822073545,0.11340950688648699,879.074031035596,0.00030514089916504626
SOL,5e-05,2022-08-14,0.0475719508078698,0.07867918146723851,604.2471654598669,0.0003146130528200436
SOL,5e-05,2022-08-15,0.06102987861283227,0.03127103798005182,254.22283104664876,9.014181380834991e-05
SOL,5e-05,2022-08-16,0.06241391982891631,0.13804256519452407,990.0490529995753,0.00031926869720266365
SOL,5e-05,2022-08-17,0.06952777461561455,0.09973255883314824,484.3665139039133,0.00018916987748039942
SOL,5e-05,2022-08-18,0.07659775485049658,0.04202320634031487,7.374015804366696,2.6912394011404447e-06
SOL,5e-05,2022-08-19,0.07507919719220035,0.03221345072871673,45.09481083749489,1.8330887890070327e-05
SOL,5e-05,2022-08-20,0.06807025552545265,0.06803959135891535,466.2854380679593,0.00015857533901242893
SOL,5e-05,2022-08-21,0.06937102920333249,0.05799001450162811,650.8001932606721,0.0002154503238901478
SOL,5e-05,2022-08-22,0.06966762989047626,0.08448202038594188,685.0418338552233,0.00023946775818986144
SOL,0.0001,2022-08-08,0.029033691062139155,0.0443065982510773,374.8942535269417,0.0001249491369378402
SOL,0.0001,2022-08-09,0.02939494520163899,0.07808740641779754,202.6539530487992,8.105501077218072e-05
SOL,0.0001,2022-08-10,0.030349485869216486,0.03244502476111499,867.5884867116602,0.00025661711498733844
SOL,0.0001,2022-08-11,0.03220821342056379,0.05907710589752069,432.3265454165925,0.00014803511846069457
SOL,0.0001,2022-08-12,0.037753064443122875,0.09491108013652327,570.9089628391473,0.00019414902089217467
SOL,0.0001,2022-08-13,0.040549733045719405,0.11420945574467045,766.9609194920213,0.00024895129336985377
SOL,0.0001,2022-08-14,0.04651741029496892,0.08705686607312801,752.8047645715674,0.00026878657884084393
SOL,0.0001,2022-08-15,0.058728027908331315,0.028173552003762925,251.70723616147916,8.560737692695164e-05
SOL,0.0001,2022-08-16,0.05932074464977877,0.1342385778362486,926.4273154241687,0.000306669936429881
SOL,0.0001,2022-08-17,0.06652642128338815,0.08641342798437546,474.84664338960147,0.00017983380678412194
SOL,0.0001,2022-08-18,0.07659775485049658,0.04202320634031487,7.374015804366696,2.6912394011404447e-06
SOL,0.0001,2022-08-19,0.07507919719220035,0.03221345072871673,45.09481083749489,1.8330887890070327e-05
SOL,0.0001,2022-08-20,0.06621838160261295,0.05839206590193413,562.2259063119661,0.00018490853484979454
SOL,0.0001,2022-08-21,0.06700488688660033,0.06710943099434863,686.5891226567644,0.00023190199367242788
SOL,0.0001,2022-08-22,0.06805322660843283,0.08080890525008433,705.2722479499829,0.0002500340091851989
SOL,0.0002,2022-08-08,0.029033691062139155,0.0443065982510773,374.8942535269417,0.0001249491369378402
SOL,0.0002,2022-08-09,0.02939494520163899,0.07808740641779754,202.6539530487992,8.105501077218072e-05
SOL,0.0002,2022-08-10,0.030349485869216486,0.03244502476111499,867.5884867116602,0.00025661711498733844
SOL,0.0002,2022-08-11,0.03220821342056379,0.05907710589752069,432.3265454165925,0.00014803511846069457
SOL,0.0002,2022-08-12,0.037753064443122875,0.09491108013652327,570.9089628391473,0.00019414902089217467
SOL,0.0002,2022-08-13,0.040549733045719405,0.11420945574467045,766.9609194920213,0.00024895129336985377
SOL,0.0002,2022-08-14,0.04651741029496892,0.08705686607312801,752.8047645715674,0.00026878657884084393
SOL,0.0002,2022-08-15,0.058728027908331315,0.028173552003762925,251.70723616147916,8.560737692695164e-05
SOL,0.0002,2022-08-16,0.05932074464977877,0.1342385778362486,926.4273154241687,0.000306669936429881
SOL,0.0002,2022-08-17,0.06652642128338815,0.08641342798437546,474.84664338960147,0.00017983380678412194
SOL,0.0002,2022-08-18,0.07230183481327945,0.050592060108410664,-3.0630361340300283,-1.1429252368848237e-06
SOL,0.0002,2022-08-19,0.07134482549052434,0.04081463859083978,83.69367061723642,3.4582965389224035e-05
SOL,0.0002,2022-08-20,0.06621838160261295,0.05839206590193413,562.2259063119661,0.00018490853484979454
SOL,0.0002,2022-08-21,0.06700488688660033,0.06710943099434863,686.5891226567644,0.00023190199367242788
SOL,0.0002,2022-08-22,0.06805322660843283,0.08080890525008433,705.2722479499829,0.0002500340091851989
SOL,0.0005,2022-08-08,0.0,0.0,0.0,
SOL,0.0005,2022-08-09,0.0,0.0,0.0,
SOL,0.0005,2022-08-10,0.0,0.0,0.0,
SOL,0.0005,2022-08-11,0.0,0.0,0.0,
SOL,0.0005,2022-08-12,0.0,0.0,0.0,
SOL,0.0005,2022-08-13,0.0,0.0,0.0,
SOL,0.0005,2022-08-14,0.0,0.0,0.0,
SOL,0.0005,2022-08-15,0.0,0.0,0.0,
SOL,0.0005,2022-08-16,0.0,0.0,0.0,
SOL,0.0005,2022-08-17,0.0,0.0,0.0,
SOL,0.0005,2022-08-18,0.0,0.0,0.0,
SOL,0.0005,2022-08-19,0.0,0.0,0.0,
SOL,0.0005,2022-08-20,0.0,0.0,0.0,
SOL,0.0005,2022-08-21,0.0,0.0,0.0,
SOL,0.0005,2022-08-22,0.0,0.0,0.0,
SOL,0.001,2022-08-08,0.0,0.0,0.0,
SOL,0.001,2022-08-09,0.0,0.0,0.0,
SOL,0.001,2022-08-10,0.0,0.0,0.0,
SOL,0.001,2022-08-11,0.0,0.0,0.0,
SOL,0.001,2022-08-12,0.0,0.0,0.0,
SOL,0.001,2022-08-13,0.0,0.0,0.0,
SOL,0.001,2022-08-14,0.0,0.0,0.0,
SOL,0.001,2022-08-15,0.0,0.0,0.0,
SOL,0.001,2022-08-16,0.0,0.0,0.0,
SOL,0.001,2022-08-17,0.0,0.0,0.0,
SOL,0.001,2022-08-18,0.0,0.0,0.0,
SOL,0.001,2022-08-19,0.0,0.0,0.0,
SOL,0.001,2022-08-20,0.0,0.0,0.0,
SOL,0.001,2022-08-21,0.0,0.0,0.0,
SOL,0.001,2022-08-22,0.0,0.0,0.0,
LTC,0.0,2022-08-08,0.04917355858446115,0.059215917826135556,430.49611548756303,0.0001362143910510576
LTC,0.0,2022-08-09,0.049595229111722205,0.056098285622878885,417.7782582180611,0.00013924002892043482
LTC,0.0,2022-08-10,0.05063325961920384,0.03287012425534752,677.2250333068064,0.0002774742298410904
LTC,0.0,2022-08-11,0.05146844060347,0.03897873576192812,390.71949062186917,0.0002830499257239636
LTC,0.0,2022-08-12,0.053309162261164666,-0.007088530849985508,245.77288355588811,0.00012933741890815335
LTC,0.0,2022-08-13,0.056691057095870745,0.01229878184724087,439.81028317575664,0.00032328536687279834
LTC,0.0,2022-08-14,0.05262349562198121,0.06139818951257303,890.355423215341,0.000511436817627089
LTC,0.0,2022-08-15,0.06136663612990434,0.06375760841230105,414.59046417581914,0.00015701718422292749
LTC,0.0,2022-08-16,0.06275197796848186,0.06770993258893443,1280.0272259132385,0.000726759632838926
LTC,0.0,2022-08-17,0.06854330666244535,0.08964132824692184,691.5108403463977,0.0003230315236196454
LTC,0.0,2022-08-18,0.07052683307677077,0.10269132977349205,230.80449826996642,8.183886861381455e-05
LTC,0.0,2022-08-19,0.07402640997268717,-0.0014712318723750784,596.1657313003843,0.00022924194811797685
LTC,0.0,2022-08-20,0.06351905681100123,0.05654806288680769,694.0092012400911,0.00029151549865618476
